Date,comment,category,level
29/3/2023,"ব্রাজিল আর্জেন্টিনার স্বপ্ন ভেঙে বিশ্বকাপ এখন শেষের পথে... বাকী ৪ দল থেকে যেকোন একদল কাপ নিবে... ঠিক সেইভাবেই আর্জেন্টিনা বার বার স্বপ্ন ভেঙে একদিন ঠিকই কাপ নিবে... সবচেয়ে মজার ব্যাপার হলো ব্রাজিল শুধু এভাবে গড়াগড়ির উপরেই থাকবে মাগার কখনো কাপ পাবে না... শুধু গড়াগড়িইই দিবে, শুধুই গড়াগড়ি..",neutral,2
29/3/2023,"বিদায় বেলায়ও অভিনেতা নেইমার তার অভিনয় দেখিয়ে গেলেন।খেলায় যদি মেসি সর্বকালের সেরা হয়,তাহলে খেলার মাঠে অভিনয়ে নেইমার সর্বকালের সেরা অভিনেতা।মিস ইউ নে-মার।",neutral,2
29/3/2023,ব্রা‌জিল হারার পর নেইমার‌কে হতাশ হতে দে‌খে‌ছি ত‌বে মে‌সির মত অবস‌রের নাটক কর‌তে দে‌খি নাই। ‌মে‌সি অস্কার ডিজার্ব ক‌রে।,neutral,2
29/3/2023,"শালা মেসি ভক্ত প্রথম আলো ইচ্ছা করে মেসি নেইমার রোনালদোর সমর্থকদের মাঝে বিরোধ সৃষ্টি করে, ফুটবল বিনোদনের একটা বড় মাধ্যম আর কিছু না, মেসি নেইমার রোনালদোর বর্তমান প্রজন্মের সেরা তারকা স্বীকার করতেই হবে",neutral,2
29/3/2023,গোপন সুত্রে জানা গেছে নেইমার অস্কার এর মনোনয়ন পেতে যাচ্ছেন,neutral,2
29/3/2023,"নেইমার কে ঠিক চিনলাম না?যদি কেউ তার পরিচয় জানেন তবে একটু জমাবেন??? বিস্তারিত আসছে,,,,,,,,",neutral,2
29/3/2023,থম আলোর দোষ কোথায়?মিথ্যা তো কিছুই বলে নি?,neutral,2
29/3/2023,ধ্বংস করে দিচ্ছে এই প্রতিভাকে!! নেইমার নামক প্রতিভার জন্ম শুধু একবারি হয়! আফসোস কেমন করে মিডিয়া এবং বিভিন্ন দেশ মিলে তারে ধ্বংস করে দিচ্ছে!,neutral,2
29/3/2023,"নেইমার রে নেইমার তুই অপরাধী রে,তোর গড়াগড়ির অভিনয়ের অধিকার দিলো কে",neutral,2
29/3/2023,"বিজয় তোমাকে বলছি মেসি, রোলান্ডর সাথে নেইমার কে তুলনা করবেনা কারন মেসি, রোনালদো হতে গেলে নেইমার কে হাজার বার জন্মাতে হবে??",neutral,2
29/3/2023,"পতিতা কি বলে নাউযুবিল্লাহ যেটা দেখো না সেটা বিশ্বাস করো না, তা হলে তোমার আম্মুরে যে তোমার আব্বু সুদে তোমারে জন্ম দিলো, তুমি তো সুদা দেখো নাই,তা হলে তারা যে তোমার আব্বু, আম্মু কেমনে বিশ্বাস করো বেশ্যা",negative,1
29/3/2023,"ভাই,হিরো আলম ভাইকে টোকাই থেকে শুরু করে দেশ রত্ন পরযন্ত চিনে, আর সওদার ভাইকেত শুধু মাত্র শিক্ষিত কিছু লোক চিনে",negative,1
29/3/2023,"উফফ পরি মাগি তকে চুদে তর সোনা লাল করবো, তারপর তকে পুটকি মেরে পাছা লাল করবো, তর দুধ টিপে লাল করবো, তর পেট, নাভি চুষে লাল করবো, তর ঠোট চুষে, তর মুখে সোনা ঢুকিয়ে দিবো, তুই গরম মাগি, তকে কোন হোটেলে পাবো চুদার জন্নে বল মাগি বল চুদানি মাগি",negative,1
