Date,comment,category,level
28/2/2023,মুমিন আবালচোদাগুলার গোয়ার জ্বালাপোড়া দেখতে এলাম।,negative,1
28/2/2023,"দেশে আরো অনেক নাস্তিক আছে, তাদেরকেও ছাড় দেওয়া চলবে না, এবার মিশন নাস্তিক মুক্ত বাংলাদেশ গড়ার, নিজে নামাজ পড়ি আর না পড়ি, নিজের ঈমান থাক বা না থাক, আমারা আমাদের দেশ থেকে নাস্তিক দের বিদায় করেই ছারবো। (ভাগ্যিস নাস্তিক কাকে বলে সেইটা বাঙালীরা কম ই জানে)",negative,1
28/2/2023,নুস্রাতের ধর্ষন কারী সিরাউদ্দোলা আর আর এই নাস্তিক সাফাডারে একই জেলের একই সেলে রাখা হওক। তাইলে যদি এই নাস্তিক সাফায়ে ঠিক অয়হেইদিন রাইতে আঙ্কেল যদি কন্ডম পইড়া আণ্টিরে লাগাইতো তাইলে তর মত এমন নাস্তিক পয়দা অইতো নাহ।,negative,1
28/2/2023,"আমি পরকালে একদম বিশ্বাস করিনা।কারণ যা দেখা যায়না তা বিশ্বাস করারা যায়না। #সাফা_কবির (মডেল) নব্য নাস্তিক, সাফা কবিরকে বয়কট করুন। #Boycott_Safa_kabir",negative,1
28/2/2023,তুই মুসলিম নামটা আগে বাদ দিলে তাহলে আমরা তোকে নাস্তিক হিসাবে চিনতে পারবো,negative,1
28/2/2023,জিয়া পরিবারের প্রতি দেশের মানুষের ভালোবাসা আছে সারাজীবন থাকবে..,negative,1
28/2/2023,দেশটাই সব পাগল ছাগল বড়ে গেছে,negative,1
28/2/2023,"জাহেদখান হেতেরে হিরো বািনেয়ছে কে, একটা ফাজিল",negative,1
28/2/2023,ওর জন্মের ঠিক নাই,negative,1
28/2/2023,নাস্তিক এর কি,negative,1
28/2/2023,নিউজ ফিড দেখতে দেখতে হঠাৎ কঙ্কাল ভেবে ভয় পাইছিলাম।। একটু ভালো করে লক্ষ্য করে ভয় টা মোটামুটি কাটছে।।কিন্তু এখন পর্যন্ত শরীরের কাঁপুনি কমে নাই।।,negative,1
28/2/2023,তুই একটা মাগী,negative,1
28/2/2023,তুমি যে পাফ করেছ তার জন কি ফেসবুকে পোষ্ট দিয়ে হ্মমা চাইলে কি হ্মমা পাবে আমি মনে করি তুমি যা বলেছ তার জন্য আল্লাহ্ কাছে নামাজ পরে হ্মমা চাও দেখবে আল্লাহ্ তোমাকে হালি হাতে ফিরাবে না,negative,1
28/2/2023,তামাশার দেখছো কি মিয়া?,negative,1
28/2/2023,এই নাস্তকরে ফাঁসি দেয়।,negative,1
28/2/2023,বাকি টুকু বাদ দিলা ক্যান??,negative,1
28/2/2023,ওরে কুত্তার চা,negative,1
28/2/2023,সাবাস হিরো আলম ভাই জায়েদ খানকে জুতা পিটা করার জন্য জাতীয় পার্টি চট্টগ্রাম মহানগর এর পক্ষ থেকে এরশাদীয় শুভেচ্ছা ও অভিনন্দন,negative,1
28/2/2023,নাস্তিক কি পরকাল বিস্বাস করে?,negative,1
28/2/2023,ইন শা আল্লাহ,negative,1
28/2/2023,আমি কোনদিন প্রয়োজনের বেশি মেকাপ দেওয়া খানকি মার্কা চুত্মারানি দেখিনি আমি দেখেছি সাফা মাগিরে.. পাব্লিক কি জিনিস দেখো নাই...... ফাকিং কইরা গোসল করায়া দিব........ সমালোচনার জন্ম দিয়া চেলিব্রেটি হইতে চাউ..... একালে বাশ পাবা পরকালে তুমি নিজেই দেইখো,negative,1
