Text,Label
"এখানে গানটাকে অসাধারণ ভাবে ফুটিয়ে তুলতে পেরেছেন জনপ্রিয় দুই শিল্পি অসংখ্য ধন্যবাদ সবাইকে। এখানে ঘোমটা বলতে মায়ার আবরনকে বুঝানো হয়েছে মায়র ঘোমটা। 
 আমার পতিত পাবন গৌর হরি যখন অবতার হন তখন নদীয়ার অনেকের মায়ার ঘোমটা কেটে গেছে  ২৮/০৭/২০২২. অরবিন্দ সরকার  বাহরাইন প্রবাসী",1
জাদুময় গান। কেন-জানি কলিজায় টান লাগে।,1
সিলেটি ধামাইল,1
বাংলা গানের সাথে কোনো গানের তুলনা হয়না কতবার যে শুনলাম,1
মূল শিল্পী দের নিয়ে কাজ করার জন্য ধন্যবাদ চরকি কে,1
"পরিমনী নিজেকে নিয়ন্ত্রণ করতে পারলে, একসময় কিংবদন্তী অভিনেত্রী হওয়ার সম্ভাবনা রয়েছে। শুভ কামনা সুন্দরী তোমার জন্য",1
এতো সুন্দর গান শুনে আমি সত্যিই  মনে থেকে অনেক বেশি খুশি হইলাম  যে একটা আমাদের গান,1
গান টা খুব ভাল লাগল️,1
প্রাণ ঢালা অভিনন্দন। সুন্দর মায়া ভরা গায়কী। আশীর্বাদ রইলো নিরন্তর।,1
অসাধারণ গান। আমার থেকে অনেক ভালো লেগেছে।।,1
পরিমনির যতই সমালোচনা থাকুন না কেন সত্যি পরিমনি একজন গুনী অভিনেত্রী সেটা স্বীকার করা যায়। পরিমনির অভিনয় খুবই সুন্দর।,1
আর এভাবেই পরী মনি এগিয়ে যাবে ️,1
ওররে ! অসাধারণ ️  কাজল দেওয়ান গুরু ️️️,1
জানি না গানটা কে লিখেছেন কিন্তু কাজল দেওয়ান এর কন্ঠে অনেক ভালো লেগেছে।,1
"গানটা একা একা সুনলে অনেক ভালই লাগে ,",1
"গানটায় শেকড়ের শোধা মাটির ঘ্রাণ খুঁজে পেলাম। ধন্যবাদ পরিচালক, এতো সুন্দর করে গানটা চিত্রায়ণ করার জন্য । 'গুণিন ' চলচ্চিত্রের জন্য শুভকামনা রইলো।",1
অসাধারণ একটি গান। এক কথায় অনবদ্য। অতীব সুন্দর গান এবং গায়কী। এই গানের পিছনে যারা শ্রম দিয়েছেন সবাই কে জানাই অসংখ্য ধন্যবাদ।,1
অসাধারণ কাজ।সিনেমাটি দেখে অন্যরকম আত্মতৃপ্তি পেয়েছি।  ধন্যবাদ গুণী নির্মাতা গিয়াস উদ্দিন সেলিম ️,1
